Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Timestamp,Is_Land
38.5,-80.0,2,240.33,0,3,91.55,4.47,3.89,4.31,1.2,2025-03-07 04:06:05,True
38.5,-79.5,2,233.65,0,1.61,95.84,1.59,2.83,3.16,1.33,2025-03-07 04:06:05,True
38.5,-78.0,3,250.34,0,1.95,101.57,1.61,0.89,1.45,1.93,2025-03-07 04:06:05,True
38.5,-76.5,2,273.71,0,5.23,91.55,2,0.89,1.69,1.22,2025-03-07 04:06:05,True
38.5,-77.0,2,267.03,0,4.67,94.41,1.64,0.63,1.4,1.2,2025-03-07 04:06:05,True
38.5,-75.0,2,273.71,0,4.71,82.25,2.83,0.99,1.6,1.55,2025-03-07 04:06:05,True
38.5,-79.0,3,240.33,0,1.09,101.57,0.57,1.53,2.05,2.6,2025-03-07 04:06:05,True
38.5,-77.5,3,257.02,0,2.21,101.57,1.48,0.62,0.99,1.49,2025-03-07 04:06:05,True
39.0,-123.0,2,257.02,0,5.31,64.37,0.08,1.54,2.3,0.53,2025-03-07 04:06:05,True
39.0,-123.5,2,230.31,0,0.68,94.41,0.4,1.83,4.31,0.11,2025-03-07 04:06:05,True
39.0,-122.5,1,320.44,0,10.03,50.07,0.01,1.42,2.08,1.68,2025-03-07 04:06:05,True
38.5,-78.5,2,247,0,1.76,98.71,0.69,1.32,2.37,4.88,2025-03-07 04:06:05,True
38.5,-75.5,2,267.03,0,4.76,83.69,2.71,1.2,2.13,2.09,2025-03-07 04:06:05,True
38.5,-76.0,2,267.03,0,4.16,86.55,1.91,0.96,1.63,1.44,2025-03-07 04:06:05,True
39.0,-122.0,1,390.53,0,13.37,40.77,0.26,6.3,7.51,2.38,2025-03-07 04:06:06,True
39.0,-121.5,1,367.17,0,16.79,39.34,0.24,5.69,7.96,2.82,2025-03-07 04:06:06,True
39.0,-112.5,2,203.61,0,0.41,88.69,0.01,0.5,2.2,0.49,2025-03-07 04:06:07,True
39.0,-113.0,2,206.95,0,0.35,92.98,0.01,0.58,3.53,0.92,2025-03-07 04:06:07,True
39.0,-121.0,1,373.84,0.01,20.22,36.12,0.08,3.24,4.57,1.01,2025-03-07 04:06:07,True
39.0,-120.0,2,200.27,0,0.64,95.84,0.02,0.5,0.57,0.26,2025-03-07 04:06:07,True
39.0,-117.5,2,196.93,0,0.28,94.41,0,0.5,1.03,0.68,2025-03-07 04:06:07,True
39.0,-120.5,2,277.04,0,5.1,61.51,0.08,1.67,1.99,0.74,2025-03-07 04:06:07,True
39.0,-119.0,2,208.62,0,1.26,97.28,0.02,0.5,1.89,1.03,2025-03-07 04:06:07,True
39.0,-116.0,2,200.27,0,0.27,94.41,0,0.5,0.59,0.84,2025-03-07 04:06:07,True
39.0,-118.5,3,206.95,0,0.62,101.57,0.01,0.55,3.48,0.87,2025-03-07 04:06:07,True
39.0,-117.0,2,201.94,0,0.23,95.84,0,0.5,0.93,0.55,2025-03-07 04:06:07,True
39.0,-118.0,2,203.61,0,0.49,97.28,0,0.55,3.18,1.17,2025-03-07 04:06:07,True
39.0,-116.5,2,193.6,0,0.23,92.98,0,0.5,0.78,0.53,2025-03-07 04:06:07,True
39.0,-115.0,2,201.94,0,0.34,94.41,0.02,0.5,0.81,0.55,2025-03-07 04:06:07,True
39.0,-114.0,2,210.29,0,0.46,94.41,0.01,0.5,1.26,0.62,2025-03-07 04:06:07,True
39.0,-114.5,2,198.6,0,0.55,90.84,0.02,0.5,0.63,0.82,2025-03-07 04:06:07,True
39.0,-115.5,2,201.94,0,0.27,95.84,0.01,0.5,0.85,0.63,2025-03-07 04:06:07,True
39.0,-113.5,2,208.62,0,0.41,94.41,0.01,0.5,1.98,0.71,2025-03-07 04:06:07,True
39.0,-119.5,2,236.99,0,3.51,83.69,0.1,1.03,1.7,4.24,2025-03-07 04:06:07,True
39.0,-112.0,2,200.27,0,0.74,84.4,0.01,0.5,0.63,0.43,2025-03-07 04:06:07,True
39.0,-111.5,2,206.95,0,0.57,91.55,0.01,0.5,0.63,0.28,2025-03-07 04:06:07,True
39.0,-111.0,2,211.95,0,0.75,97.28,0.01,0.52,3.35,1.62,2025-03-07 04:06:08,True
39.0,-110.0,3,208.62,0,0.35,103,0.02,1.32,7.67,0.73,2025-03-07 04:06:08,True
39.0,-109.5,3,203.61,0,0.26,104.43,0.04,0.86,4.36,0.55,2025-03-07 04:06:08,True
39.0,-107.0,2,171.9,0,0.28,85.83,0.03,3.36,6.98,0.4,2025-03-07 04:06:08,True
39.0,-109.0,3,208.62,0,0.36,105.86,0.17,0.82,2.78,0.74,2025-03-07 04:06:08,True
39.0,-107.5,2,185.25,0,0.43,92.98,0.04,3.31,8.32,0.71,2025-03-07 04:06:08,True
39.0,-108.5,2,210.29,0,1.5,90.84,0.09,2.07,6.47,2.19,2025-03-07 04:06:08,True
39.0,-104.0,2,200.27,0,1.86,85.12,0.47,1.45,3.02,1.36,2025-03-07 04:06:08,True
39.0,-103.5,2,201.94,0,1.41,85.12,0.55,1.8,4.79,1.88,2025-03-07 04:06:08,True
39.0,-106.0,2,190.26,0,2.68,80.82,0.11,0.98,1.59,1.2,2025-03-07 04:06:08,True
39.0,-108.0,2,190.26,0,1.5,85.83,0.05,2.92,8.8,3.04,2025-03-07 04:06:08,True
39.0,-105.0,2,188.59,0,1.05,80.11,0.19,1.19,1.86,1.03,2025-03-07 04:06:08,True
39.0,-102.5,2,230.31,0,2.21,87.98,0.1,4.77,12.5,4.12,2025-03-07 04:06:08,True
39.0,-102.0,3,247,0,1.46,104.43,0.41,5.12,10.73,5.51,2025-03-07 04:06:08,True
39.0,-103.0,2,195.27,0,0.91,78.68,0.21,2.44,8.28,1.92,2025-03-07 04:06:08,True
39.0,-104.5,1,303.75,0,17.99,57.94,0.32,3.86,6,4.12,2025-03-07 04:06:08,True
39.0,-101.5,2,247,0,1.71,95.84,0.28,4.83,9.99,5.83,2025-03-07 04:06:08,True
39.0,-106.5,2,171.9,0,0.32,85.83,0.04,1.98,4.41,0.37,2025-03-07 04:06:08,True
39.0,-105.5,2,183.58,0,0.63,91.55,0.21,0.91,1.61,0.51,2025-03-07 04:06:08,True
39.0,-101.0,2,247,0,1.82,88.69,0.21,5.24,9.15,5.57,2025-03-07 04:06:08,True
39.0,-99.5,3,240.33,0,1.61,104.43,0.43,4.53,6.42,4.75,2025-03-07 04:06:09,True
39.0,-100.0,2,236.99,0,1.52,98.71,0.35,3.88,6.75,4.56,2025-03-07 04:06:09,True
39.0,-100.5,2,247,0,2.23,87.98,0.2,4.61,7.89,5.38,2025-03-07 04:06:09,True
39.0,-98.0,3,240.33,0,2.79,101.57,1.58,2.13,2.78,4.05,2025-03-07 04:06:09,True
39.0,-99.0,3,243.66,0,1.86,110.15,0.43,5.18,6.32,4.37,2025-03-07 04:06:09,True
39.0,-97.0,3,236.99,0,2.91,105.86,3.46,5.68,6.37,3.96,2025-03-07 04:06:09,True
39.0,-98.5,3,240.33,0,2.06,105.86,0.36,3.09,3.81,4.12,2025-03-07 04:06:09,True
39.0,-96.0,3,250.34,0,3.34,103,0.98,4.34,4.97,4.88,2025-03-07 04:06:09,True
39.0,-97.5,3,243.66,0,2.38,104.43,0.97,3.1,3.66,4.05,2025-03-07 04:06:09,True
39.0,-96.5,3,243.66,0,2.23,105.86,1.01,3.75,4.89,6.27,2025-03-07 04:06:09,True
39.0,-95.0,3,260.35,0,4.03,100.14,1.28,4.9,5.69,3.83,2025-03-07 04:06:09,True
39.0,-95.5,3,253.68,0,3.68,100.14,1.55,4.44,5.02,4.62,2025-03-07 04:06:09,True
39.0,-94.0,2,260.35,0,2.61,94.41,0.22,3.3,3.98,6.21,2025-03-07 04:06:09,True
39.0,-94.5,2,270.37,0,6.43,95.84,1.27,4.28,5.08,3.99,2025-03-07 04:06:09,True
39.0,-93.5,2,263.69,0,2.91,94.41,0.2,3.35,4.64,8.49,2025-03-07 04:06:09,True
39.0,-93.0,2,260.35,0,3.17,91.55,0.22,3.28,3.81,6.33,2025-03-07 04:06:09,True
39.0,-92.5,2,270.37,0,4.54,90.12,0.33,3.44,3.92,4.88,2025-03-07 04:06:09,True
39.0,-92.0,2,263.69,0,3.38,90.12,0.21,2.89,3.16,4.37,2025-03-07 04:06:09,True
39.0,-91.5,2,267.03,0,3.77,89.41,0.26,2.91,3.15,4.12,2025-03-07 04:06:09,True
39.0,-91.0,2,300.41,0,6.34,80.11,0.28,5.19,6.03,4.62,2025-03-07 04:06:09,True
39.0,-90.5,2,433.92,0,31.87,48.64,2.95,13.18,15.53,4.81,2025-03-07 04:06:10,True
39.0,-89.5,2,387.19,0,19.54,60.8,2.33,16.79,19.17,7.28,2025-03-07 04:06:10,True
39.0,-88.0,2,310.42,0,6.26,82.25,0.78,7.33,7.91,8.11,2025-03-07 04:06:10,True
39.0,-88.5,2,327.11,0,11.14,75.1,0.78,12.32,13.33,8.49,2025-03-07 04:06:10,True
39.0,-90.0,2,500.68,0,48.67,39.34,6.02,19.34,23.94,6.27,2025-03-07 04:06:10,True
39.0,-87.0,2,307.08,0,8.23,75.1,0.56,6.4,7.02,5.7,2025-03-07 04:06:10,True
39.0,-89.0,2,343.8,0,12.34,67.95,0.55,14.54,16.07,5.38,2025-03-07 04:06:10,True
39.0,-86.5,2,290.39,0,6.17,79.39,0.93,7.42,7.98,5.51,2025-03-07 04:06:10,True
39.0,-85.5,2,290.39,0,6.08,77.25,0.75,7.91,8.82,4.43,2025-03-07 04:06:10,True
39.0,-83.5,2,293.73,0,8.23,86.55,2.53,7.77,9.71,3.42,2025-03-07 04:06:10,True
39.0,-84.5,2,300.41,0,9,78.68,0.6,6.72,7.9,2.76,2025-03-07 04:06:10,True
39.0,-85.0,2,280.38,0,4.2,83.69,0.45,6.15,6.73,3.83,2025-03-07 04:06:10,True
39.0,-83.0,2,277.04,0,4.37,97.28,1.16,6.31,7.41,2.79,2025-03-07 04:06:10,True
39.0,-87.5,2,313.76,0,7.2,80.11,0.94,5.57,6.06,5.89,2025-03-07 04:06:10,True
39.0,-82.5,2,273.71,0,3.47,98.71,0.72,5.67,6.52,2.79,2025-03-07 04:06:10,True
39.0,-84.0,2,320.44,0,12.85,77.25,3.07,8.94,11.34,3.74,2025-03-07 04:06:10,True
39.0,-86.0,2,283.72,0,5.44,80.11,1.16,8.5,9.39,4.94,2025-03-07 04:06:10,True
39.0,-82.0,2,270.37,0,4.24,94.41,1.62,5.57,6.27,2.28,2025-03-07 04:06:10,True
39.0,-81.5,2,273.71,0,6.6,90.12,5.07,5.34,5.96,2.03,2025-03-07 04:06:10,True
39.0,-81.0,2,267.03,0,3.86,90.12,2.15,4.33,4.88,1.74,2025-03-07 04:06:10,True
39.0,-77.5,2,253.68,0,2.42,97.28,1.58,0.63,0.96,1.24,2025-03-07 04:07:12,True
39.0,-79.5,2,240.33,0,1.93,92.98,1.36,2.47,2.89,1.79,2025-03-07 04:07:12,True
39.0,-75.5,2,263.69,0,4.67,82.25,2.62,1.18,2.04,3.17,2025-03-07 04:07:12,True
39.0,-76.5,2,270.37,0,5.66,87.98,2.09,1.1,1.99,1.12,2025-03-07 04:07:12,True
39.0,-75.0,2,263.69,0,3.34,82.25,1.54,0.65,1.12,1.05,2025-03-07 04:07:12,True
39.0,-80.0,2,247,0,2.14,91.55,1,2.74,3.21,1.88,2025-03-07 04:07:12,True
39.5,-120.5,2,236.99,0,3.6,75.82,0.01,0.5,0.57,0.56,2025-03-07 04:07:12,True
39.0,-79.0,2,243.66,0,1.93,97.28,1.49,1.39,1.79,1.92,2025-03-07 04:07:12,True
39.0,-78.0,3,257.02,0,2.49,101.57,1.49,0.75,1.2,1.39,2025-03-07 04:07:12,True
39.5,-123.5,2,243.66,0,1.63,79.39,0.2,1.55,2.47,0.23,2025-03-07 04:07:12,True
39.5,-123.0,2,240.33,0,2.38,75.1,0.05,0.84,0.98,2.76,2025-03-07 04:07:12,True
39.5,-120.0,2,220.3,0,2.23,92.98,0.02,0.5,1.12,1.39,2025-03-07 04:07:12,True
39.0,-78.5,2,243.66,0,2.46,97.28,2.53,1.21,1.8,2.28,2025-03-07 04:07:12,True
39.5,-122.0,2,353.81,0,8.31,60.8,0.23,5.39,6.38,1.44,2025-03-07 04:07:12,True
39.5,-121.0,2,257.02,0,3.04,69.38,0.01,0.5,0.56,0.54,2025-03-07 04:07:12,True
39.0,-77.0,2,273.71,0,6.94,88.69,2.18,1.27,1.95,1.33,2025-03-07 04:07:12,True
39.5,-122.5,2,263.69,0,3.38,73.67,0.02,0.5,0.65,3.83,2025-03-07 04:07:12,True
39.5,-124.0,3,236.99,0,0.5,104.43,0.61,1.97,5.47,0.11,2025-03-07 04:07:12,True
39.0,-76.0,2,267.03,0,5.83,85.12,4.05,1.21,1.9,1.85,2025-03-07 04:07:12,True
39.5,-121.5,1,330.45,0.01,12,36.12,0.06,3.26,4.12,1.14,2025-03-07 04:07:12,True
39.5,-119.0,3,210.29,0,0.54,100.14,0.02,0.9,5.86,1.12,2025-03-07 04:07:13,True
39.5,-113.5,2,216.96,0,1.37,95.84,0.05,1.06,4.35,6.02,2025-03-07 04:07:13,True
39.5,-119.5,2,230.31,0,4.46,91.55,0.21,0.82,3.23,2.31,2025-03-07 04:07:13,True
39.5,-118.0,2,210.29,0,1.27,84.4,0.01,0.72,3.02,5.32,2025-03-07 04:07:13,True
39.5,-117.5,2,208.62,0,1.1,94.41,0,0.5,1.31,3.23,2025-03-07 04:07:13,True
39.5,-116.0,2,195.27,0,0.42,92.98,0.03,0.5,0.72,0.71,2025-03-07 04:07:13,True
39.5,-114.5,2,195.27,0,0.92,87.26,0.06,0.5,0.76,2.31,2025-03-07 04:07:13,True
39.5,-114.0,2,206.95,0,0.33,98.71,0.03,0.5,1.21,0.42,2025-03-07 04:07:13,True
39.5,-115.5,2,203.61,0,0.54,95.84,0.06,0.5,0.61,1.5,2025-03-07 04:07:13,True
39.5,-116.5,2,200.27,0,0.33,95.84,0,0.5,0.79,1.09,2025-03-07 04:07:13,True
39.5,-118.5,3,216.96,0,0.45,101.57,0.02,1.23,8.34,1.44,2025-03-07 04:07:13,True
39.5,-111.0,2,205.28,0,1.86,97.28,0.04,0.56,0.8,3.93,2025-03-07 04:07:13,True
39.5,-115.0,2,198.6,0,0.47,92.98,0.08,0.5,0.95,0.9,2025-03-07 04:07:13,True
39.5,-112.5,3,213.62,0,0.46,100.14,0.01,1.28,4.86,0.58,2025-03-07 04:07:13,True
39.5,-111.5,2,205.28,0,0.5,89.41,0.13,0.5,0.67,0.35,2025-03-07 04:07:13,True
39.5,-117.0,2,193.6,0,0.33,92.98,0,0.5,1.16,0.86,2025-03-07 04:07:13,True
39.5,-113.0,3,208.62,0,0.36,100.14,0.01,0.77,2.95,0.48,2025-03-07 04:07:13,True
39.5,-112.0,2,220.3,0,1.89,94.41,4.23,1.12,3.06,0.29,2025-03-07 04:07:13,True
39.5,-110.5,2,211.95,0,4.24,72.96,0.4,1.11,3.37,4.62,2025-03-07 04:07:13,True
39.5,-110.0,2,196.93,0,0.32,98.71,0.01,1.59,8.75,1.25,2025-03-07 04:07:13,True
39.5,-101.5,2,236.99,0,1.71,92.98,0.21,3.25,5.06,3.9,2025-03-07 04:07:14,True
39.5,-103.5,2,223.64,0,1.74,85.83,0.08,4.33,7.5,3.99,2025-03-07 04:07:14,True
39.5,-102.5,2,230.31,0,1.67,90.12,0.12,4.43,7.63,5.51,2025-03-07 04:07:14,True
39.5,-107.5,3,208.62,0,0.42,103,0.06,2.1,6.36,0.39,2025-03-07 04:07:14,True
39.5,-104.0,2,226.97,0,2.06,88.69,0.1,5.24,8.94,4.94,2025-03-07 04:07:14,True
39.5,-108.0,2,198.6,0,0.76,95.84,0.13,1.51,4.02,0.7,2025-03-07 04:07:14,True
39.5,-109.5,3,200.27,0,0.23,104.43,0.01,1.08,5.39,0.59,2025-03-07 04:07:14,True
39.5,-105.5,2,181.91,0,2.23,74.39,0.1,1.17,1.94,1.03,2025-03-07 04:07:14,True
39.5,-103.0,2,223.64,0,1.52,88.69,0.1,4.6,7.77,5.07,2025-03-07 04:07:14,True
39.5,-100.5,2,236.99,0,1.82,97.28,0.22,2.35,3.01,3.39,2025-03-07 04:07:14,True
39.5,-106.5,2,190.26,0,0.88,90.84,0.04,1.56,3.24,0.63,2025-03-07 04:07:14,True
39.5,-109.0,3,196.93,0,0.3,100.14,0.05,1.01,3.28,0.65,2025-03-07 04:07:14,True
39.5,-105.0,2,290.39,0,14.74,87.26,2.62,5.95,7.53,2.5,2025-03-07 04:07:14,True
39.5,-107.0,2,196.93,0,1.76,88.69,0.04,1.7,4.16,1.31,2025-03-07 04:07:14,True
39.5,-102.0,2,233.65,0,1.82,89.41,0.14,2.9,4.93,4.24,2025-03-07 04:07:14,True
39.5,-108.5,2,196.93,0,0.35,98.71,0.12,1.02,2.45,0.71,2025-03-07 04:07:14,True
39.5,-104.5,2,247,0,6.43,90.84,0.81,6.1,9.56,5,2025-03-07 04:07:14,True
39.5,-101.0,2,236.99,0,1.69,94.41,0.21,2.63,3.81,3.9,2025-03-07 04:07:14,True
39.5,-106.0,2,195.27,0,4.46,77.96,0.15,1.48,2.33,0.71,2025-03-07 04:07:14,True
39.5,-100.0,3,240.33,0,1.93,101.57,0.54,3.3,3.81,3.8,2025-03-07 04:07:14,True
39.5,-99.5,3,236.99,0,2.04,101.57,1.06,2.96,3.31,4.18,2025-03-07 04:07:15,True
39.5,-99.0,3,240.33,0,2.23,101.57,1.15,3.04,3.43,3.93,2025-03-07 04:07:15,True
39.5,-97.5,3,240.33,0,2.23,105.86,1.68,4.31,4.74,4.24,2025-03-07 04:07:15,True
39.5,-96.0,3,270.37,0,5.06,100.14,2.8,7.52,8.2,4.12,2025-03-07 04:07:15,True
39.5,-96.5,3,257.02,0,4.71,103,4.41,6.78,7.38,4.24,2025-03-07 04:07:15,True
39.5,-93.5,2,277.04,0,4.5,85.12,0.32,4.98,5.56,6.46,2025-03-07 04:07:15,True
39.5,-98.5,3,247,0,2.72,103,0.97,4.93,5.36,4.05,2025-03-07 04:07:15,True
39.5,-98.0,3,240.33,0,2.57,105.86,1.59,5.78,6.12,3.9,2025-03-07 04:07:15,True
39.5,-93.0,2,270.37,0,3.86,87.98,0.24,4.49,4.89,5.89,2025-03-07 04:07:15,True
39.5,-94.0,2,277.04,0,4.24,84.4,0.29,5.19,6.04,6.9,2025-03-07 04:07:15,True
39.5,-92.5,2,273.71,0,4.07,85.83,0.38,4.51,4.93,5.13,2025-03-07 04:07:15,True
39.5,-91.0,2,300.41,0,6.51,77.25,0.51,7.76,8.2,7.09,2025-03-07 04:07:15,True
39.5,-91.5,2,283.72,0,5.57,82.25,0.27,6.21,6.62,6.02,2025-03-07 04:07:15,True
39.5,-90.5,2,300.41,0,7.28,73.67,0.48,6.79,7.22,6.71,2025-03-07 04:07:15,True
39.5,-95.5,2,287.06,0,7.28,92.98,1.86,7.82,8.81,4.24,2025-03-07 04:07:15,True
39.5,-95.0,2,277.04,0,7.2,87.98,2.12,6.17,7.31,4.05,2025-03-07 04:07:15,True
39.5,-97.0,3,250.34,0,2.72,103,1.27,5.3,5.81,4.62,2025-03-07 04:07:15,True
39.5,-92.0,2,280.38,0,5.14,82.25,0.16,5.13,5.59,5.95,2025-03-07 04:07:15,True
39.5,-90.0,2,307.08,0,6.77,76.53,0.19,7.31,7.96,8.61,2025-03-07 04:07:15,True
39.5,-94.5,2,273.71,0,4.58,90.12,0.66,4.82,5.59,5.32,2025-03-07 04:07:15,True
39.5,-89.5,2,327.11,0,10.2,69.38,0.53,7.97,8.82,8.49,2025-03-07 04:07:17,True
39.5,-89.0,2,337.12,0,9.85,67.95,0.31,7.81,8.37,9.37,2025-03-07 04:07:17,True
39.5,-88.0,2,340.46,0,11.14,68.67,0.47,6.93,7.57,7.66,2025-03-07 04:07:17,True
39.5,-88.5,2,327.11,0,8.74,71.53,0.26,6.15,6.83,8.36,2025-03-07 04:07:17,True
39.5,-87.0,2,327.11,0,9.6,67.95,0.54,8.67,9.41,5.64,2025-03-07 04:07:17,True
39.5,-85.0,2,317.1,0,9.85,75.82,1.28,7.72,9.45,8.36,2025-03-07 04:07:17,True
39.5,-84.5,2,300.41,0,7.88,81.54,1.06,6.48,8.12,7.35,2025-03-07 04:07:17,True
39.5,-84.0,2,300.41,0,8.31,87.26,0.86,6.06,7.95,4.69,2025-03-07 04:07:17,True
39.5,-85.5,2,340.46,0,13.37,65.09,1.15,8.99,11.47,10.39,2025-03-07 04:07:17,True
39.5,-87.5,2,333.79,0,10.63,69.38,0.51,7.94,8.52,8.04,2025-03-07 04:07:17,True
39.5,-83.5,2,287.06,0,6.26,94.41,0.8,5.43,6.64,4.81,2025-03-07 04:07:17,True
39.5,-82.0,2,280.38,0,5.36,92.98,2.33,6.98,7.95,3.45,2025-03-07 04:07:17,True
39.5,-83.0,2,283.72,0,5.18,94.41,0.83,6.41,7.54,5.07,2025-03-07 04:07:17,True
39.5,-80.0,2,253.68,0,3.64,90.84,1.67,2.21,2.74,1.85,2025-03-07 04:07:17,True
39.5,-86.0,2,343.8,0,15.77,62.94,1.67,9.38,12.69,6.84,2025-03-07 04:07:17,True
39.5,-86.5,2,320.44,0,13.54,64.37,2.41,8.41,9.35,5.7,2025-03-07 04:07:17,True
39.5,-79.5,2,247,0,3.6,90.84,2.62,1.95,2.47,1.65,2025-03-07 04:07:17,True
39.5,-82.5,2,283.72,0,5.14,91.55,1.52,7.88,9.17,4.69,2025-03-07 04:07:17,True
39.5,-79.0,2,236.99,0,3.13,91.55,2.77,1.17,1.48,1.3,2025-03-07 04:07:17,True
39.5,-78.5,2,247,0,2.64,95.84,1.97,0.84,1.14,1.22,2025-03-07 04:07:17,True
39.5,-77.5,2,260.35,0,3.64,90.84,1.88,1.28,1.85,1.38,2025-03-07 04:07:18,True
39.5,-76.5,2,253.68,0,3.86,85.83,2.53,1.1,1.55,0.9,2025-03-07 04:07:18,True
39.5,-76.0,2,260.35,0,3.56,84.4,1.62,1.04,1.66,1.35,2025-03-07 04:07:18,True
39.5,-75.0,2,270.37,0,5.91,77.96,1.62,0.73,1.53,1.77,2025-03-07 04:07:18,True
39.5,-77.0,2,253.68,0,3.9,87.98,3.01,1.2,1.67,1.08,2025-03-07 04:07:18,True
40.0,-124.0,2,236.99,0,0.83,94.41,0.45,1.79,3.76,0.21,2025-03-07 04:07:18,True
39.5,-78.0,2,253.68,0,2.74,90.84,1.15,0.85,1.27,1.25,2025-03-07 04:07:18,True
39.5,-75.5,2,267.03,0,4.2,84.4,1.68,0.94,1.42,1.73,2025-03-07 04:07:18,True
39.5,-74.5,2,273.71,0,5.66,77.25,1.68,0.62,1.3,1.33,2025-03-07 04:07:18,True
40.0,-123.5,2,243.66,0,1.5,86.55,0.36,1.87,3.19,0.39,2025-03-07 04:07:18,True
40.0,-123.0,2,210.29,0,1.03,64.37,0.01,0.5,0.61,0.5,2025-03-07 04:07:18,True
40.0,-122.5,2,250.34,0,1.71,71.53,0.01,0.5,0.62,2.44,2025-03-07 04:07:18,True
40.0,-121.5,2,250.34,0,2.79,69.38,0.01,0.5,0.73,0.55,2025-03-07 04:07:18,True
40.0,-122.0,2,267.03,0,4.84,67.23,0.12,1.14,1.73,1.76,2025-03-07 04:07:18,True
40.0,-121.0,2,260.35,0,6.17,62.94,0.01,0.65,0.78,0.58,2025-03-07 04:07:18,True
40.0,-120.5,2,230.31,0,1.82,75.1,0.02,0.5,0.72,0.77,2025-03-07 04:07:18,True
40.0,-120.0,2,226.97,0,1.65,94.41,0.02,0.89,3.37,2.31,2025-03-07 04:07:18,True
40.0,-119.0,3,216.96,0,0.43,101.57,0.04,1.51,8.34,2.25,2025-03-07 04:07:18,True
40.0,-119.5,2,213.62,0,0.7,94.41,0.02,0.7,3.74,1.22,2025-03-07 04:07:18,True
40.0,-118.5,2,213.62,0,0.84,95.84,0.04,1.57,9.4,2.63,2025-03-07 04:07:18,True
40.0,-113.5,3,216.96,0,0.32,104.43,0.01,0.59,2.86,0.3,2025-03-07 04:07:19,True
40.0,-117.5,2,213.62,0,0.51,95.84,0.01,0.82,4.45,1.38,2025-03-07 04:07:19,True
40.0,-116.5,2,201.94,0,0.38,95.84,0.01,0.5,0.92,1.31,2025-03-07 04:07:19,True
40.0,-118.0,2,211.95,0,0.86,87.98,0.01,0.86,5.17,4.12,2025-03-07 04:07:19,True
40.0,-109.0,3,203.61,0,0.32,103,0.02,0.95,4.36,0.93,2025-03-07 04:07:19,True
40.0,-111.5,2,213.62,0,1.56,90.12,0.52,0.53,1.04,0.67,2025-03-07 04:07:19,True
40.0,-115.5,2,198.6,0,0.53,94.41,0.21,0.5,0.79,0.9,2025-03-07 04:07:19,True
40.0,-110.5,2,200.27,0,1.31,97.28,0.24,0.5,0.63,2.12,2025-03-07 04:07:19,True
40.0,-110.0,2,211.95,0,1.89,87.26,0.28,0.88,3.49,4.24,2025-03-07 04:07:19,True
40.0,-114.5,2,208.62,0,0.71,92.98,0.07,0.5,0.92,1.12,2025-03-07 04:07:19,True
40.0,-112.0,2,220.3,0,1.24,92.98,1.04,1.08,2.75,0.4,2025-03-07 04:07:19,True
40.0,-117.0,2,206.95,0,0.37,97.28,0.01,0.5,1.4,1.47,2025-03-07 04:07:19,True
40.0,-115.0,2,196.93,0,0.5,90.84,0.1,0.5,0.67,1.08,2025-03-07 04:07:19,True
40.0,-116.0,2,203.61,0,0.52,95.84,0.12,0.5,0.88,1.16,2025-03-07 04:07:19,True
40.0,-112.5,2,206.95,0,0.53,95.84,0.01,1.48,4.07,0.59,2025-03-07 04:07:19,True
40.0,-113.0,3,220.3,0,0.37,104.43,0.01,1.06,3.89,0.31,2025-03-07 04:07:19,True
40.0,-109.5,3,220.3,0,0.69,101.57,0.02,2.75,14.52,1.95,2025-03-07 04:07:19,True
40.0,-111.0,2,196.93,0,1.22,94.41,0.01,0.5,0.69,0.93,2025-03-07 04:07:19,True
40.0,-114.0,2,206.95,0,0.4,98.71,0.01,0.5,1.45,0.54,2025-03-07 04:07:19,True
40.0,-108.5,3,203.61,0,0.3,101.57,0.05,0.69,2.25,0.74,2025-03-07 04:07:19,True
40.0,-108.0,2,195.27,0,0.36,92.98,0.13,1.03,2.32,0.67,2025-03-07 04:07:20,True
40.0,-107.0,2,183.58,0,1.09,84.4,0.04,1.24,1.9,1.93,2025-03-07 04:07:20,True
40.0,-106.5,2,196.93,0,1.67,87.98,0.06,1.3,2.47,1.38,2025-03-07 04:07:20,True
40.0,-106.0,2,200.27,0,2.34,74.39,0.08,1.14,1.81,1.47,2025-03-07 04:07:20,True
40.0,-104.5,2,216.96,0,1.89,90.84,0.11,2.69,4.11,4.81,2025-03-07 04:07:20,True
40.0,-105.5,2,188.59,0,2.83,70.81,0.09,1.12,1.53,2.03,2025-03-07 04:07:20,True
40.0,-103.0,2,223.64,0,1.29,94.41,0.12,3.87,5.78,3.99,2025-03-07 04:07:20,True
40.0,-101.5,2,236.99,0,1.5,98.71,0.16,3.39,4.58,4.31,2025-03-07 04:07:20,True
40.0,-104.0,2,220.3,0,1.86,91.55,0.47,5.49,8.87,5.57,2025-03-07 04:07:20,True
40.0,-101.0,3,236.99,0,1.76,100.14,0.26,2.56,2.96,2.95,2025-03-07 04:07:20,True
40.0,-105.0,2,243.66,0,4.58,91.55,0.35,3.01,3.62,1.5,2025-03-07 04:07:20,True
40.0,-100.5,3,240.33,0,1.93,100.14,0.57,2.11,2.32,2.44,2025-03-07 04:07:20,True
40.0,-100.0,3,236.99,0,1.95,100.14,1.06,2.35,2.52,3.29,2025-03-07 04:07:20,True
40.0,-99.0,3,236.99,0,1.86,104.43,0.75,3.52,3.71,3.39,2025-03-07 04:07:20,True
