Latitude,Longitude,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,Timestamp,Is_Land
45.5,-77.5,2,257.02,0,0.28,64.37,0.07,0.5,0.51,0.21,2025-03-02 04:48:34,True
45.5,-77.0,2,263.69,0,0.3,67.95,0.18,0.5,0.52,0.56,2025-03-02 04:48:35,True
45.5,-76.5,2,260.35,0,0.32,68.67,0.13,0.5,0.52,0.46,2025-03-02 04:48:36,True
45.5,-76.0,2,257.02,0,0.25,70.1,0.08,0.5,0.51,0.28,2025-03-02 04:48:37,True
45.5,-75.5,2,260.35,0,0.35,70.81,0.12,0.5,0.52,0.2,2025-03-02 04:48:38,True
45.5,-75.0,2,260.35,0,0.24,72.24,0.06,0.5,0.53,0.4,2025-03-02 04:48:39,True
45.5,-74.5,2,260.35,0,0.19,73.67,0.02,0.5,0.52,0.4,2025-03-02 04:48:40,True
45.5,-74.0,2,260.35,0,0.44,72.96,0.09,0.5,0.62,0.9,2025-03-02 04:48:41,True
45.5,-73.5,2,273.71,0.01,5.31,70.81,2.89,0.5,1.08,0.85,2025-03-02 04:48:42,True
45.5,-73.0,2,263.69,0,1.84,75.1,0.97,0.5,0.89,2.5,2025-03-02 04:48:43,True
45.5,-72.5,2,257.02,0,0.87,75.82,0.28,0.5,0.89,3.77,2025-03-02 04:48:44,True
45.5,-72.0,2,257.02,0,1.02,74.39,0.29,0.5,0.73,2.44,2025-03-02 04:48:45,True
45.5,-71.5,2,263.69,0,1.61,70.81,0.54,0.5,0.71,2.28,2025-03-02 04:48:46,True
45.5,-71.0,2,270.37,0,2.91,71.53,1.01,0.54,0.71,1.47,2025-03-02 04:48:47,True
45.5,-70.5,2,267.03,0,2.64,73.67,0.78,0.5,0.61,1,2025-03-02 04:48:48,True
45.5,-70.0,2,263.69,0,1.97,77.25,0.35,0.5,0.55,0.57,2025-03-02 04:48:49,True
45.5,-69.5,2,267.03,0,1.74,80.11,0.24,0.5,0.55,0.55,2025-03-02 04:48:50,True
45.5,-69.0,2,267.03,0,1.37,80.11,0.18,0.5,0.56,0.62,2025-03-02 04:48:51,True
45.5,-68.5,2,267.03,0,1.34,79.39,0.19,0.51,0.57,0.66,2025-03-02 04:48:52,True
45.5,-68.0,2,280.38,0,1.84,76.53,0.24,1.6,1.65,0.39,2025-03-02 04:48:53,True
45.5,-67.5,2,287.06,0,1.93,80.82,0.22,2.94,3.14,0.18,2025-03-02 04:48:54,True
45.5,-67.0,2,283.72,0,1.01,90.12,0.46,5.71,6.35,0.04,2025-03-02 04:48:55,True
46.0,-124.0,2,236.99,0,0.72,90.84,0.33,0.69,1.29,0.04,2025-03-02 04:48:58,True
46.0,-123.5,2,226.97,0,0.8,73.67,0.13,0.79,1.44,0.03,2025-03-02 04:48:59,True
46.0,-123.0,2,240.33,0,1.46,76.53,0.26,0.72,1.36,0.09,2025-03-02 04:49:00,True
46.0,-122.5,2,320.44,0,8.31,34.69,0.8,16.48,21.09,0.52,2025-03-02 04:49:01,True
46.0,-122.0,2,253.68,0,2.79,34.69,0.07,14.38,32.7,0.57,2025-03-02 04:49:02,True
46.0,-121.5,2,273.71,0,3.04,67.95,0.28,22.42,36.79,0.85,2025-03-02 04:49:03,True
46.0,-121.0,3,340.46,0,6.08,80.82,0.15,32.11,42.15,23.56,2025-03-02 04:49:04,True
46.0,-120.5,3,307.08,0,3.77,87.26,0.17,29.48,42.29,13.05,2025-03-02 04:49:05,True
46.0,-120.0,3,317.1,0,4.58,74.39,0.07,26.98,35.61,10.51,2025-03-02 04:49:06,True
46.0,-119.5,3,353.81,0,10.8,48.64,0.11,27.47,35.88,3.07,2025-03-02 04:49:07,True
46.0,-117.5,2,257.02,0,2.23,75.1,0.02,6.14,11.86,2.31,2025-03-02 04:50:07,True
46.0,-115.5,2,230.31,0,2.42,70.81,0.02,3.29,4.26,1.84,2025-03-02 04:50:08,True
46.0,-116.5,2,263.69,0,2.57,80.82,0.05,5.13,8.78,7.03,2025-03-02 04:50:09,True
46.0,-117.0,2,250.34,0,2.66,90.84,0.05,5.76,9.94,10.26,2025-03-02 04:50:10,True
46.0,-118.5,3,387.19,0,16.11,37.19,0.71,38.97,48.43,11.65,2025-03-02 04:50:11,True
46.0,-116.0,2,287.06,0,4.71,68.67,0.03,5.48,6.76,4.5,2025-03-02 04:50:12,True
46.0,-114.5,2,216.96,0,0.65,94.41,0.02,3.78,4.47,4.37,2025-03-02 04:50:13,True
46.0,-115.0,2,205.28,0,0.34,95.84,0.02,2.04,2.58,2.95,2025-03-02 04:50:14,True
46.0,-119.0,3,390.53,0,17.48,45.78,0.72,33.53,42.61,3.74,2025-03-02 04:50:15,True
46.0,-118.0,2,250.34,0,1.74,91.55,0.04,7.78,14.79,2.06,2025-03-02 04:50:16,True
46.0,-114.0,2,253.68,0,2.38,84.4,0.02,3.06,3.48,2.82,2025-03-02 04:50:17,True
46.0,-113.5,2,206.95,0,0.63,92.98,0.02,2.07,2.44,2.15,2025-03-02 04:50:18,True
46.0,-113.0,2,210.29,0,1.01,75.1,0.01,1.87,2.28,2.82,2025-03-02 04:50:19,True
46.0,-112.5,2,317.1,0,14.74,90.84,0.07,8.74,9.4,11.78,2025-03-02 04:50:20,True
46.0,-112.0,2,260.35,0,9.85,85.83,0.04,13.3,14.57,27.36,2025-03-02 04:50:21,True
46.0,-111.5,2,300.41,0,15.42,90.12,0.08,15.38,16.84,49.14,2025-03-02 04:50:22,True
46.0,-111.0,2,230.31,0,1.3,92.98,0.02,2.21,2.76,3.71,2025-03-02 04:50:23,True
46.0,-110.5,3,267.03,0,3.73,111.58,0.03,3.4,3.86,16.72,2025-03-02 04:50:24,True
46.0,-110.0,2,240.33,0,2.74,87.26,0.01,1.96,2.2,9.75,2025-03-02 04:50:25,True
46.0,-109.5,2,270.37,0,8.82,68.67,0.02,4.18,4.56,25.33,2025-03-02 04:50:26,True
46.0,-109.0,2,270.37,0,4.54,82.97,0.02,7.54,15.68,12.41,2025-03-02 04:50:27,True
46.0,-108.5,2,267.03,0,4.76,83.69,0.04,10.3,24.27,8.61,2025-03-02 04:50:28,True
46.0,-108.0,2,317.1,0,18.85,71.53,0.87,11.45,18.38,36.99,2025-03-02 04:50:29,True
46.0,-107.5,2,297.07,0,9.43,70.1,0.11,6.65,9.16,10.64,2025-03-02 04:50:30,True
46.0,-107.0,3,250.34,0,2.14,105.86,0.85,4.21,6.31,8.74,2025-03-02 04:50:31,True
46.0,-106.5,2,280.38,0,3.9,95.84,0.74,5.45,8.66,14.31,2025-03-02 04:50:32,True
46.0,-106.0,2,267.03,0,4.41,88.69,0.98,10.5,13.93,13.05,2025-03-02 04:50:33,True
46.0,-105.5,2,253.68,0,4.63,69.38,0.28,7.37,10.07,11.15,2025-03-02 04:50:34,True
46.0,-105.0,2,240.33,0,2.57,82.25,0.15,7.06,12.41,5.76,2025-03-02 04:50:35,True
46.0,-104.5,2,240.33,0,2.38,77.25,0.22,7.95,15.05,9.63,2025-03-02 04:50:36,True
46.0,-104.0,2,236.99,0,2.19,71.53,0.06,6.06,12.74,5,2025-03-02 04:50:37,True
46.0,-103.5,2,236.99,0,1.78,73.67,0.13,4.54,5.66,3.45,2025-03-02 04:50:38,True
46.0,-103.0,2,243.66,0,1.5,74.39,0.13,3.34,3.8,3.14,2025-03-02 04:50:39,True
46.0,-102.5,2,243.66,0,1.63,72.96,0.19,3.09,3.28,6.14,2025-03-02 04:50:40,True
46.0,-102.0,2,240.33,0,1.41,77.25,0.16,2.88,3.25,6.71,2025-03-02 04:50:41,True
46.0,-101.5,2,243.66,0,1.44,78.68,0.16,2.55,2.98,7.28,2025-03-02 04:50:42,True
46.0,-101.0,2,247,0,1.8,78.68,0.08,1.91,1.99,7.28,2025-03-02 04:50:43,True
46.0,-100.5,2,250.34,0,1.84,79.39,0.05,1.64,1.71,7.16,2025-03-02 04:50:44,True
46.0,-100.0,2,250.34,0,1.8,82.25,0.03,1.45,1.51,7.6,2025-03-02 04:50:45,True
46.0,-99.5,2,250.34,0,1.8,83.69,0.03,1.41,1.49,7.47,2025-03-02 04:50:46,True
46.0,-99.0,2,257.02,0,2.08,82.97,0.04,1.1,1.2,7.98,2025-03-02 04:50:47,True
46.0,-98.5,2,267.03,0,3.38,78.68,0.05,1.39,1.5,9.63,2025-03-02 04:50:48,True
46.0,-98.0,2,297.07,0,7.54,60.8,0.08,2.54,2.78,21.28,2025-03-02 04:50:49,True
46.0,-97.5,2,270.37,0,4.2,78.68,0.1,2.5,2.7,14.95,2025-03-02 04:50:50,True
46.0,-97.0,2,270.37,0,3.9,91.55,4.77,1.68,1.84,9.12,2025-03-02 04:50:51,True
46.0,-96.5,2,297.07,0,6,81.54,1.1,2.38,2.68,14.95,2025-03-02 04:50:52,True
46.0,-96.0,2,290.39,0,6.43,80.11,0.33,2.37,2.68,12.92,2025-03-02 04:50:53,True
46.0,-95.5,2,297.07,0,9.43,69.38,0.45,2.55,3.1,12.41,2025-03-02 04:50:54,True
46.0,-95.0,2,330.45,0,10.11,69.38,0.04,5.86,7.24,17.99,2025-03-02 04:50:55,True
46.0,-94.5,2,310.42,0,9.08,74.39,0.05,2.06,6.54,47.12,2025-03-02 04:50:56,True
46.0,-94.0,2,260.35,0,2.96,76.53,0.02,0.79,2.2,17.99,2025-03-02 04:50:57,True
46.0,-93.5,2,263.69,0,1.74,82.97,0.03,0.72,1.87,2.88,2025-03-02 04:50:58,True
46.0,-93.0,2,297.07,0,9.85,62.94,0.12,1.39,1.56,5.89,2025-03-02 04:50:59,True
46.0,-92.5,2,260.35,0,2.16,77.96,0.35,0.65,1.08,1.84,2025-03-02 04:51:00,True
46.0,-92.0,2,277.04,0,4.03,74.39,0.22,1.19,1.77,1.47,2025-03-02 04:51:01,True
46.0,-91.5,2,267.03,0,3.6,80.11,0.11,0.81,1.15,1.12,2025-03-02 04:51:02,True
46.0,-91.0,2,260.35,0,1.93,80.82,0.04,0.51,0.69,0.49,2025-03-02 04:51:03,True
46.0,-90.5,2,257.02,0,1.89,79.39,0.04,0.5,0.59,0.75,2025-03-02 04:51:04,True
46.0,-90.0,2,253.68,0,1.71,82.25,0.08,0.51,0.66,0.29,2025-03-02 04:51:05,True
46.0,-89.5,2,260.35,0,1.8,86.55,0.12,0.56,0.62,0.18,2025-03-02 04:51:06,True
46.0,-89.0,2,253.68,0,1.15,88.69,0.19,0.53,0.55,0.15,2025-03-02 04:51:07,True
46.0,-88.5,2,250.34,0,0.98,90.12,0.23,0.52,0.54,0.21,2025-03-02 04:51:08,True
46.0,-88.0,2,253.68,0,1.06,89.41,0.26,0.5,0.52,0.18,2025-03-02 04:51:09,True
46.0,-87.5,2,253.68,0,0.95,88.69,0.18,0.5,0.54,0.22,2025-03-02 04:51:10,True
46.0,-87.0,2,257.02,0,1.11,87.98,0.13,0.5,0.53,0.27,2025-03-02 04:51:11,True
46.0,-86.5,2,257.02,0,0.95,88.69,0.14,0.5,0.54,0.19,2025-03-02 04:51:12,True
46.0,-86.0,2,257.02,0,1.18,87.98,0.29,0.5,0.53,0.12,2025-03-02 04:51:13,True
46.0,-85.5,2,257.02,0,1.16,88.69,0.45,0.5,0.52,0.07,2025-03-02 04:51:14,True
46.0,-85.0,2,250.34,0,1.33,83.69,0.56,0.5,0.51,0.06,2025-03-02 04:51:15,True
46.0,-84.5,2,267.03,0,4.11,70.81,0.76,0.5,0.52,0.47,2025-03-02 04:51:16,True
46.0,-84.0,2,263.69,0,2.27,75.82,0.95,0.5,0.55,0.17,2025-03-02 04:51:17,True
46.0,-83.5,2,257.02,0,1.97,69.38,0.84,0.5,0.56,0.17,2025-03-02 04:51:18,True
46.0,-83.0,2,260.35,0,1.59,70.1,0.61,0.5,0.52,0.11,2025-03-02 04:51:19,True
46.0,-82.5,2,257.02,0,0.53,71.53,0.23,0.5,0.51,0.08,2025-03-02 04:51:20,True
46.0,-82.0,2,260.35,0,0.23,72.96,0.04,0.5,0.51,0.11,2025-03-02 04:51:21,True
46.0,-81.5,2,267.03,0,1.44,65.8,0.89,0.5,0.59,0.24,2025-03-02 04:51:22,True
46.0,-81.0,2,267.03,0,1.84,60.8,0.86,0.5,0.58,0.26,2025-03-02 04:51:23,True
46.0,-80.5,1,270.37,0,3,59.37,1.67,0.5,0.58,0.38,2025-03-02 04:51:24,True
46.0,-80.0,2,267.03,0,0.27,65.09,0.06,0.5,0.51,0.13,2025-03-02 04:51:25,True
46.0,-79.5,2,260.35,0,0.27,63.66,0.08,0.5,0.52,0.09,2025-03-02 04:51:26,True
46.0,-79.0,2,263.69,0,0.51,65.09,0.19,0.5,0.54,0.16,2025-03-02 04:51:27,True
46.0,-78.5,2,263.69,0,0.51,63.66,0.12,0.5,0.52,0.24,2025-03-02 04:51:28,True
46.0,-78.0,2,257.02,0,0.35,64.37,0.07,0.5,0.51,0.16,2025-03-02 04:51:29,True
46.0,-77.5,2,260.35,0,0.19,65.09,0.14,0.5,0.51,0.14,2025-03-02 04:51:30,True
46.0,-77.0,2,257.02,0,0.14,65.09,0.1,0.5,0.51,0.16,2025-03-02 04:51:31,True
46.0,-76.5,2,260.35,0,0.15,67.23,0.07,0.5,0.51,0.09,2025-03-02 04:51:32,True
46.0,-76.0,2,260.35,0,0.24,70.1,0.1,0.5,0.51,0.12,2025-03-02 04:51:33,True
46.0,-75.5,2,257.02,0,0.13,70.1,0.04,0.5,0.51,0.08,2025-03-02 04:51:34,True
46.0,-75.0,2,257.02,0,0.1,70.81,0.01,0.5,0.51,0.07,2025-03-02 04:51:35,True
46.0,-74.5,2,257.02,0,0.07,72.24,0.01,0.5,0.51,0.05,2025-03-02 04:51:36,True
46.0,-74.0,2,253.68,0,0.12,69.38,0.02,0.5,0.54,0.09,2025-03-02 04:51:37,True
46.0,-73.5,2,257.02,0,0.18,70.81,0.02,0.5,0.63,0.97,2025-03-02 04:51:39,True
46.0,-73.0,2,260.35,0,1.39,73.67,0.65,0.5,0.72,1.74,2025-03-02 04:51:39,True
46.0,-72.5,2,257.02,0,0.74,77.25,0.21,0.5,0.72,2.19,2025-03-02 04:51:40,True
46.0,-72.0,2,267.03,0,0.86,75.82,0.83,0.5,0.65,2.15,2025-03-02 04:51:41,True
46.0,-71.5,2,263.69,0,0.99,70.1,0.98,0.5,0.64,1.79,2025-03-02 04:51:42,True
46.0,-71.0,2,273.71,0,1.8,70.1,0.77,0.55,0.68,1.73,2025-03-02 04:51:43,True
46.0,-70.5,2,280.38,0,3.17,72.96,0.9,1.02,1.17,1.81,2025-03-02 04:51:44,True
46.0,-70.0,2,277.04,0,3.04,76.53,0.65,0.68,0.76,0.93,2025-03-02 04:51:45,True
46.0,-69.5,2,277.04,0,2.59,78.68,0.42,0.5,0.55,0.69,2025-03-02 04:51:46,True
46.0,-69.0,2,263.69,0,1.63,77.25,0.24,0.56,0.62,0.74,2025-03-02 04:51:47,True
46.0,-68.5,2,267.03,0,1.44,78.68,0.25,0.59,0.67,0.82,2025-03-02 04:51:48,True
46.0,-68.0,2,270.37,0,1.71,75.1,0.28,1.34,1.39,0.54,2025-03-02 04:51:49,True
46.0,-67.5,2,293.73,0,2.12,77.96,0.25,2.51,2.55,0.3,2025-03-02 04:51:50,True
46.0,-67.0,2,287.06,0,1.3,87.98,0.51,4.91,5.24,0.09,2025-03-02 04:51:51,True
46.5,-124.0,2,236.99,0,0.46,92.98,0.31,0.74,1.4,0,2025-03-02 04:51:54,True
46.5,-123.5,2,233.65,0,0.67,81.54,0.17,0.74,1.42,0.02,2025-03-02 04:51:55,True
46.5,-123.0,2,236.99,0,1.14,72.96,0.09,0.75,1.49,0.34,2025-03-02 04:51:56,True
46.5,-122.5,1,247,0,2.91,47.21,0.21,3.81,5.21,0.81,2025-03-02 04:51:57,True
46.5,-122.0,3,333.79,0,7.37,35.76,0.85,26.81,31.44,6.08,2025-03-02 04:51:58,True
46.5,-121.5,1,230.31,0,3.98,56.51,0.11,9.65,17.44,7.66,2025-03-02 04:51:59,True
46.5,-121.0,2,293.73,0,3.64,94.41,0.13,21.78,31.29,8.23,2025-03-02 04:52:00,True
46.5,-120.5,3,407.22,0,14.22,87.26,0.37,34.66,44.59,25.59,2025-03-02 04:52:01,True
46.5,-120.0,2,300.41,0,3.38,90.84,0.36,20.14,28.07,9.63,2025-03-02 04:52:02,True
46.5,-119.5,2,327.11,0,5.01,75.82,0.22,21.32,28.62,3.9,2025-03-02 04:52:03,True
46.5,-119.0,2,347.14,0,10.2,56.51,0.06,18.12,23.9,2.47,2025-03-02 04:52:04,True
46.5,-118.5,2,323.77,0,13.71,65.09,0.37,16.52,22.07,17.23,2025-03-02 04:52:05,True
46.5,-118.0,2,323.77,0,11.82,78.68,0.59,15.83,20.1,20.52,2025-03-02 04:52:06,True
46.5,-116.0,2,310.42,0,5.66,73.67,0.01,4.66,5.89,1.2,2025-03-02 04:53:07,True
46.5,-113.0,2,283.72,0,12.51,95.84,0.05,8.97,9.4,33.95,2025-03-02 04:53:08,True
46.5,-114.5,2,240.33,0,2.38,80.11,0.01,2.82,3.49,1.58,2025-03-02 04:53:09,True
46.5,-115.5,2,236.99,0,1.61,80.82,0.02,3.29,4.26,1.27,2025-03-02 04:53:10,True
46.5,-114.0,2,307.08,0,4.84,79.39,0.04,6.46,7.27,3.33,2025-03-02 04:53:11,True
46.5,-113.5,2,230.31,0,0.84,70.1,0.01,2.09,2.65,1.33,2025-03-02 04:53:12,True
46.5,-116.5,2,307.08,0,7.2,83.69,0.03,8.11,9.56,3.39,2025-03-02 04:53:13,True
46.5,-115.0,2,233.65,0,2.42,67.23,0.01,2.96,3.68,1.17,2025-03-02 04:53:14,True
46.5,-117.0,2,283.72,0,7.71,60.8,0.06,3.84,5.52,7.22,2025-03-02 04:53:15,True
46.5,-117.5,2,313.76,0,8.48,62.94,0.44,12.64,18.51,14.82,2025-03-02 04:53:16,True
46.5,-112.0,2,333.79,0,15.42,75.1,0.08,12.03,12.67,17.73,2025-03-02 04:53:18,True
46.5,-111.5,3,270.37,0,5.48,114.44,0.06,9.23,10.37,16.09,2025-03-02 04:53:19,True
46.5,-111.0,2,270.37,0,6.51,94.41,0.02,4.54,5.28,21.03,2025-03-02 04:53:20,True
46.5,-110.5,2,247,0,2.79,88.69,0.01,4.06,4.7,5.95,2025-03-02 04:53:21,True
46.5,-110.0,2,247,0,2.38,87.98,0.01,2.98,3.5,5.57,2025-03-02 04:53:22,True
46.5,-109.5,2,253.68,0,5.66,87.98,0.03,2.81,3.31,19.76,2025-03-02 04:53:23,True
46.5,-109.0,2,247,0,2.25,97.28,0.01,3.26,3.73,11.27,2025-03-02 04:53:24,True
46.5,-108.5,2,270.37,0,5.66,71.53,0.01,4.85,6.4,12.29,2025-03-02 04:53:25,True
46.5,-108.0,2,263.69,0,4.28,66.52,0,3.35,7.66,7.98,2025-03-02 04:53:26,True
46.5,-107.5,1,270.37,0,5.91,52.21,0.07,6.66,14.07,9.37,2025-03-02 04:53:27,True
46.5,-107.0,2,273.71,0,7.54,61.51,0.02,13.1,27.84,7.54,2025-03-02 04:53:28,True
46.5,-106.5,2,263.69,0,5.23,65.8,0.04,10.55,23.02,6.71,2025-03-02 04:53:29,True
46.5,-106.0,2,270.37,0,9.51,67.95,0.37,10.74,19.94,19.25,2025-03-02 04:53:30,True
46.5,-105.5,2,253.68,0,7.8,66.52,0.54,8.57,12.13,24.83,2025-03-02 04:53:31,True
46.5,-105.0,2,247,0,3.68,83.69,0.83,8.49,11.94,21.79,2025-03-02 04:53:32,True
46.5,-104.5,2,263.69,0,6.26,63.66,0.16,6,9.08,7.09,2025-03-02 04:53:33,True
46.5,-104.0,2,240.33,0,2.49,72.24,0.05,4.69,8.8,4.18,2025-03-02 04:53:34,True
46.5,-103.5,2,247,0,2.36,72.24,0.32,4.43,5.92,3.99,2025-03-02 04:53:35,True
46.5,-103.0,2,250.34,0,2.06,71.53,0.15,4.07,4.82,3.07,2025-03-02 04:53:36,True
46.5,-102.5,2,250.34,0,1.93,70.81,0.18,3.35,3.66,3.8,2025-03-02 04:53:37,True
46.5,-102.0,2,250.34,0,1.65,74.39,0.25,3.06,3.54,6.4,2025-03-02 04:53:38,True
46.5,-101.5,2,247,0,1.74,75.1,0.17,2.8,3.08,7.47,2025-03-02 04:53:39,True
46.5,-101.0,2,250.34,0,2.1,77.25,0.09,2.25,2.34,7.85,2025-03-02 04:53:40,True
46.5,-100.5,2,250.34,0,1.93,77.96,0.06,1.62,1.7,7.16,2025-03-02 04:53:41,True
46.5,-100.0,2,250.34,0,1.76,80.82,0.04,1.22,1.28,7.28,2025-03-02 04:53:42,True
46.5,-99.5,2,250.34,0,2.04,81.54,0.03,1.37,1.43,8.23,2025-03-02 04:53:43,True
46.5,-99.0,2,257.02,0,2.19,82.25,0.04,1.3,1.38,7.85,2025-03-02 04:53:44,True
46.5,-98.5,2,263.69,0,3,79.39,0.05,1.45,1.56,8.99,2025-03-02 04:53:45,True
46.5,-98.0,2,277.04,0,4.8,76.53,0.08,2.15,2.32,12.67,2025-03-02 04:53:46,True
46.5,-97.5,2,280.38,0,4.54,82.25,0.19,2.77,3.05,11.4,2025-03-02 04:53:47,True
46.5,-97.0,2,283.72,0,4.71,88.69,0.1,1.86,2.07,9.88,2025-03-02 04:53:48,True
46.5,-96.5,2,283.72,0,4.67,83.69,0.09,1.81,2.06,10.64,2025-03-02 04:53:49,True
46.5,-96.0,2,283.72,0,6.08,74.39,1.03,2.18,2.38,9.12,2025-03-02 04:53:50,True
46.5,-95.5,2,280.38,0,4.84,80.82,0.31,1.98,2.18,10.13,2025-03-02 04:53:51,True
46.5,-95.0,2,287.06,0,5.83,70.1,0.02,2.13,2.35,11.78,2025-03-02 04:53:52,True
46.5,-94.5,2,277.04,0,5.4,67.23,0.01,1.05,1.98,5.83,2025-03-02 04:53:53,True
46.5,-94.0,2,263.69,0,5.44,65.09,0.02,0.94,1.22,2.41,2025-03-02 04:53:54,True
46.5,-93.5,2,260.35,0,5.27,69.38,0.73,1.06,1.3,1.54,2025-03-02 04:53:55,True
46.5,-93.0,2,257.02,0,3.98,69.38,0.01,0.55,0.62,1.63,2025-03-02 04:53:56,True
46.5,-92.5,2,287.06,0,9.43,60.8,0.91,1.44,2.4,1.73,2025-03-02 04:53:57,True
46.5,-92.0,2,333.79,0,15.77,60.8,1.52,3.78,6.78,1.62,2025-03-02 04:53:58,True
46.5,-91.5,2,247,0,2.12,86.55,0.16,0.5,0.63,0.46,2025-03-02 04:53:59,True
46.5,-91.0,2,250.34,0,1.78,86.55,0.24,0.5,0.68,0.49,2025-03-02 04:54:00,True
46.5,-90.5,2,253.68,0,2.36,83.69,0.37,0.5,0.62,0.36,2025-03-02 04:54:01,True
46.5,-90.0,2,243.66,0,1.11,89.41,0.24,0.5,0.51,0.12,2025-03-02 04:54:02,True
46.5,-89.5,2,247,0,1.23,90.84,0.31,0.5,0.51,0.2,2025-03-02 04:54:03,True
46.5,-89.0,2,253.68,0,1.3,84.4,0.25,0.5,0.53,0.41,2025-03-02 04:54:04,True
46.5,-88.5,2,250.34,0,1.35,85.83,0.32,0.5,0.53,0.25,2025-03-02 04:54:05,True
46.5,-88.0,2,247,0,0.88,90.84,0.42,0.5,0.51,0.1,2025-03-02 04:54:06,True
46.5,-87.5,2,250.34,0,1,91.55,0.34,0.5,0.51,0.09,2025-03-02 04:54:07,True
46.5,-87.0,2,247,0,0.59,95.84,0.43,0.5,0.52,0.03,2025-03-02 04:54:08,True
46.5,-86.5,2,247,0,0.61,95.84,0.44,0.5,0.51,0.02,2025-03-02 04:54:09,True
46.5,-86.0,2,243.66,0,0.71,91.55,0.38,0.5,0.5,0.02,2025-03-02 04:54:10,True
46.5,-85.5,2,250.34,0,0.88,90.12,0.42,0.5,0.5,0.02,2025-03-02 04:54:11,True
46.5,-85.0,2,257.02,0,2.25,82.97,1.37,0.5,0.51,0.02,2025-03-02 04:54:12,True
46.5,-84.5,2,243.66,0,0.85,82.97,0.55,0.5,0.52,0.04,2025-03-02 04:54:13,True
46.5,-84.0,2,260.35,0,0.87,68.67,0.03,0.5,0.61,0.17,2025-03-02 04:54:14,True
46.5,-83.5,2,257.02,0,0.34,67.95,0.03,0.5,0.51,0.09,2025-03-02 04:54:15,True
46.5,-83.0,2,257.02,0,0.3,62.94,0.01,0.5,0.5,0.06,2025-03-02 04:54:16,True
46.5,-82.5,2,257.02,0,0.28,64.37,0.03,0.5,0.5,0.04,2025-03-02 04:54:17,True
46.5,-82.0,2,257.02,0,0.16,67.23,0.02,0.5,0.5,0.04,2025-03-02 04:54:18,True
46.5,-81.5,2,260.35,0,0.27,65.09,0.08,0.5,0.5,0.04,2025-03-02 04:54:19,True
46.5,-81.0,2,270.37,0.01,2.42,62.23,1.3,0.5,0.55,0.38,2025-03-02 04:54:20,True
46.5,-80.5,2,263.69,0,0.72,64.37,0.41,0.5,0.53,0.05,2025-03-02 04:54:21,True
46.5,-80.0,2,263.69,0,0.59,62.23,0.05,0.5,0.51,0.07,2025-03-02 04:54:22,True
46.5,-79.5,2,263.69,0,0.33,64.37,0.2,0.5,0.51,0.09,2025-03-02 04:54:23,True
46.5,-79.0,2,267.03,0,0.68,63.66,0.25,0.5,0.52,0.37,2025-03-02 04:54:24,True
46.5,-78.5,2,260.35,0,0.47,62.94,0.09,0.5,0.53,0.2,2025-03-02 04:54:25,True
46.5,-78.0,2,260.35,0,0.14,62.94,0.19,0.5,0.51,0.11,2025-03-02 04:54:26,True
46.5,-77.5,2,260.35,0,0.14,61.51,0.11,0.5,0.51,0.12,2025-03-02 04:54:27,True
46.5,-77.0,2,260.35,0,0.17,62.94,0.09,0.5,0.51,0.07,2025-03-02 04:54:28,True
46.5,-76.5,2,257.02,0,0.22,62.94,0.11,0.5,0.51,0.05,2025-03-02 04:54:29,True
46.5,-76.0,2,260.35,0,0.1,67.23,0.04,0.5,0.5,0.05,2025-03-02 04:54:30,True
46.5,-75.5,2,253.68,0,0.09,66.52,0.02,0.5,0.5,0.06,2025-03-02 04:54:31,True
46.5,-75.0,2,253.68,0,0.05,71.53,0.01,0.5,0.5,0.03,2025-03-02 04:54:32,True
46.5,-74.5,2,250.34,0,0.04,71.53,0.01,0.5,0.5,0.02,2025-03-02 04:54:33,True
46.5,-74.0,2,250.34,0,0.05,70.81,0,0.5,0.53,0.17,2025-03-02 04:54:34,True
46.5,-73.5,2,250.34,0,0.06,69.38,0,0.5,0.52,0.16,2025-03-02 04:54:35,True
46.5,-73.0,2,253.68,0,0.12,68.67,0.02,0.5,0.51,0.06,2025-03-02 04:54:36,True
46.5,-72.5,2,257.02,0,0.15,76.53,0.03,0.5,0.52,0.11,2025-03-02 04:54:37,True
46.5,-72.0,2,253.68,0,0.39,79.39,0.09,0.5,0.52,0.4,2025-03-02 04:54:38,True
46.5,-71.5,2,257.02,0,0.74,74.39,0.21,0.5,0.55,0.93,2025-03-02 04:54:39,True
46.5,-71.0,2,280.38,0,2.42,69.38,1.01,0.66,1,5.64,2025-03-02 04:54:40,True
46.5,-70.5,2,303.75,0,3.56,70.81,1.15,1.58,1.92,4.18,2025-03-02 04:54:41,True
46.5,-70.0,2,297.07,0,3.9,75.1,0.89,1.25,1.37,1.58,2025-03-02 04:54:42,True
46.5,-69.5,2,283.72,0,3.13,75.1,0.66,1.15,1.23,1.09,2025-03-02 04:54:43,True
46.5,-69.0,2,270.37,0,2.08,73.67,0.42,1.35,1.4,0.65,2025-03-02 04:54:44,True
46.5,-68.5,2,270.37,0,1.93,73.67,0.33,1.38,1.41,0.41,2025-03-02 04:54:45,True
46.5,-68.0,2,273.71,0,1.65,77.96,0.27,0.97,0.97,0.23,2025-03-02 04:54:46,True
